RecId,EqId,EqName,Year,Station,StationSeqNo,StationId,Magnitude,Strike,Dip,Rake,Mechanism,HypoCtrLatitude ,HypoCtrLongitude,HypocenterDepth,Fault Name,EpiD,HypD,JBD,CRD,RmsD,ClstD,Rx,Vs30,StationLatitude,StationLongitude,FileNameHorizontal1,FileNameHorizontal2,FileNameVertical,H1Azimith,H2Azimuth,LowestUsableFreqH1,LowestUsableFreqH2,Lowest Usable Freq,PGA,PGV,PGD,T0.010S,T0.020S,T0.022S,T0.025S,T0.029S,T0.030S,T0.032S,T0.035S,T0.036S,T0.040S,T0.042S,T0.044S,T0.045S,T0.046S,T0.048S,T0.050S,T0.055S,T0.060S,T0.065S,T0.067S,T0.070S,T0.075S,T0.080S,T0.085S,T0.090S,T0.095S,T0.100S,T0.110S,T0.120S,T0.130S,T0.133S,T0.140S,T0.150S,T0.160S,T0.170S,T0.180S,T0.190S,T0.200S,T0.220S,T0.240S,T0.250S,T0.260S,T0.280S,T0.290S,T0.300S,T0.320S,T0.340S,T0.350S,T0.360S,T0.380S,T0.400S,T0.420S,T0.440S,T0.450S,T0.460S,T0.480S,T0.500S,T0.550S,T0.600S,T0.650S,T0.667S,T0.700S,T0.750S,T0.800S,T0.850S,T0.900S,T0.950S,T1.000S,T1.100S,T1.200S,T1.300S,T1.400S,T1.500S,T1.600S,T1.700S,T1.800S,T1.900S,T2.000S,T2.200S,T2.400S,T2.500S,T2.600S,T2.800S,T3.000S,T3.200S,T3.400S,T3.500S,T3.600S,T3.800S,T4.000S,T4.200S,T4.400S,T4.600S,T4.800S,T5.000S,T5.500S,T6.000S,T6.500S,T7.000S,T7.500S,T8.000S,T8.500S,T9.000S,T9.500S,T10.000S,T11.000S,T12.000S,T13.000S,T14.000S,T15.000S,T20.000S,AveStrike ,Damping,RotD
1540,0137,"Chi-Chi, Taiwan",1999,TCU115,1072,,7.62,20,33,55,3,23.8500,120.8200,8,,37.70,38.54,21.76,,44.45,21.76,-21.76,215.34,23.9595,120.4693,CHICHI\TCU115-E.AT2,CHICHI\TCU115-N.AT2,CHICHI\TCU115-V.AT2,90,0,0.063,0.038,0.063,1.0293E-01,4.3816E+01,3.0547E+01,1.0302E-01,1.0351E-01,1.0368E-01,1.0431E-01,1.0590E-01,1.0666E-01,1.0652E-01,1.0630E-01,1.0583E-01,1.0645E-01,1.0799E-01,1.0729E-01,1.0581E-01,1.0846E-01,1.1397E-01,1.1421E-01,1.1486E-01,1.2103E-01,1.2637E-01,1.3294E-01,1.4296E-01,1.4123E-01,1.4153E-01,1.2992E-01,1.2298E-01,1.2247E-01,1.1844E-01,1.1987E-01,1.2408E-01,1.3442E-01,1.3803E-01,1.4697E-01,1.5061E-01,1.5074E-01,1.4902E-01,1.5132E-01,1.6030E-01,1.6781E-01,1.6347E-01,1.5951E-01,1.6863E-01,1.7248E-01,1.7843E-01,1.8195E-01,1.8788E-01,2.0114E-01,2.3797E-01,2.4664E-01,2.4425E-01,2.4607E-01,2.3817E-01,2.3863E-01,2.3649E-01,2.5042E-01,2.6289E-01,2.7337E-01,2.6618E-01,2.1076E-01,2.1123E-01,2.0491E-01,1.8843E-01,1.5406E-01,1.5490E-01,1.7040E-01,1.6394E-01,1.6540E-01,1.6643E-01,1.6052E-01,1.8561E-01,1.7073E-01,1.6970E-01,1.8414E-01,1.8377E-01,1.8874E-01,1.8186E-01,1.8161E-01,2.1536E-01,2.0446E-01,2.0420E-01,2.0484E-01,2.1928E-01,2.1693E-01,2.0615E-01,2.0294E-01,2.0246E-01,1.9885E-01,2.1824E-01,2.2717E-01,2.1618E-01,2.1396E-01,2.2284E-01,2.0017E-01,1.6735E-01,1.5568E-01,1.5428E-01,1.2287E-01,1.2596E-01,1.1734E-01,8.4200E-02,6.8709E-02,6.1738E-02,5.2993E-02,4.0949E-02,2.9872E-02,2.5134E-02,2.1554E-02,1.6110E-02,1.1802E-02,8.7482E-03,8.0030E-03,4.7426E-03,355.98,5,50
1541,0137,"Chi-Chi, Taiwan",1999,TCU116,1073,,7.62,20,33,55,3,23.8500,120.8200,8,,24.41,25.68,12.38,,34.43,12.38,-12.38,493.09,23.8568,120.5803,CHICHI\TCU116-E.AT2,CHICHI\TCU116-N.AT2,CHICHI\TCU116-V.AT2,90,0,0.038,0.038,0.038,1.5476E-01,4.2122E+01,3.5828E+01,1.5494E-01,1.5653E-01,1.5817E-01,1.5776E-01,1.6307E-01,1.6126E-01,1.5985E-01,1.6668E-01,1.6745E-01,1.6209E-01,1.6271E-01,1.6366E-01,1.6306E-01,1.6466E-01,1.6813E-01,1.7615E-01,1.8134E-01,1.7856E-01,1.7426E-01,1.7881E-01,1.8047E-01,1.9278E-01,1.9662E-01,2.0840E-01,2.4135E-01,2.5545E-01,2.3711E-01,2.5159E-01,2.7801E-01,2.7916E-01,2.7415E-01,3.2645E-01,3.4703E-01,3.1876E-01,3.1700E-01,3.1988E-01,3.9374E-01,4.1251E-01,4.2927E-01,3.9852E-01,3.8302E-01,4.0056E-01,4.4113E-01,4.3830E-01,4.8526E-01,4.9798E-01,4.0929E-01,3.8909E-01,3.8908E-01,4.0376E-01,3.7618E-01,3.8115E-01,4.1577E-01,4.2695E-01,4.2906E-01,4.3256E-01,4.3475E-01,3.9696E-01,4.2004E-01,3.6597E-01,3.7275E-01,3.8445E-01,3.7486E-01,3.8864E-01,4.0174E-01,4.4249E-01,4.3880E-01,4.7486E-01,4.2975E-01,3.8349E-01,3.2867E-01,2.9491E-01,3.1517E-01,2.9037E-01,2.5013E-01,2.4455E-01,2.6074E-01,2.1443E-01,1.8350E-01,1.7616E-01,1.7141E-01,1.8531E-01,1.6696E-01,1.3313E-01,1.5277E-01,1.7032E-01,1.6206E-01,1.6297E-01,1.5525E-01,1.5084E-01,1.3874E-01,1.2670E-01,1.1895E-01,1.1272E-01,1.0681E-01,9.3646E-02,8.1484E-02,7.1384E-02,6.6127E-02,5.9467E-02,5.6582E-02,5.1169E-02,4.5240E-02,3.8543E-02,3.1413E-02,2.5247E-02,2.0284E-02,1.6076E-02,1.3422E-02,1.1405E-02,5.0797E-03,0.73,5,50
1542,0137,"Chi-Chi, Taiwan",1999,TCU117,1074,,7.62,20,33,55,3,23.8500,120.8200,8,,48.33,48.99,25.42,,47.56,25.42,-25.42,198.58,24.1335,120.4598,CHICHI\TCU117-E.AT2,CHICHI\TCU117-N.AT2,CHICHI\TCU117-V.AT2,90,0,0.025,0.038,0.038,1.3041E-01,5.6861E+01,4.1274E+01,1.3044E-01,1.3059E-01,1.3063E-01,1.3077E-01,1.3162E-01,1.3145E-01,1.3087E-01,1.3121E-01,1.3126E-01,1.3159E-01,1.3180E-01,1.3157E-01,1.3199E-01,1.3251E-01,1.3312E-01,1.3278E-01,1.3232E-01,1.3314E-01,1.3465E-01,1.3454E-01,1.3460E-01,1.3615E-01,1.3488E-01,1.3578E-01,1.3893E-01,1.3847E-01,1.3962E-01,1.4519E-01,1.4585E-01,1.5838E-01,1.5703E-01,1.5793E-01,1.7519E-01,1.9011E-01,2.0865E-01,1.9443E-01,1.7248E-01,1.8414E-01,1.8949E-01,2.0038E-01,1.9494E-01,2.0778E-01,2.1613E-01,2.2554E-01,2.4807E-01,2.6753E-01,2.4540E-01,2.3281E-01,2.3456E-01,2.4145E-01,2.2741E-01,2.3647E-01,2.3727E-01,2.2756E-01,2.3371E-01,2.5540E-01,2.7380E-01,2.2408E-01,2.8521E-01,2.8053E-01,2.8537E-01,3.0478E-01,2.9089E-01,2.8263E-01,2.9062E-01,2.8557E-01,2.7288E-01,2.7818E-01,2.2859E-01,2.7151E-01,3.7771E-01,3.9053E-01,3.3290E-01,3.0863E-01,2.9031E-01,2.6612E-01,2.7397E-01,3.1846E-01,3.4580E-01,2.5195E-01,2.4403E-01,2.5044E-01,2.2163E-01,2.0266E-01,1.9283E-01,1.9182E-01,1.9016E-01,1.8571E-01,1.4277E-01,1.3081E-01,1.4121E-01,1.5896E-01,1.6151E-01,1.5469E-01,1.5560E-01,1.6842E-01,1.5322E-01,1.1665E-01,7.9118E-02,6.1935E-02,6.1102E-02,6.1271E-02,5.5740E-02,4.8412E-02,4.1453E-02,3.1598E-02,2.1937E-02,1.6550E-02,1.3389E-02,1.0392E-02,5.0555E-03,358.72,5,50
1543,0137,"Chi-Chi, Taiwan",1999,TCU118,1075,,7.62,20,33,55,3,23.8500,120.8200,8,,43.76,44.49,26.82,,49.19,26.82,-26.82,236.19,24.0027,120.4235,CHICHI\TCU118-E.AT2,CHICHI\TCU118-N.AT2,CHICHI\TCU118-V.AT2,90,0,0.063,0.063,0.063,9.5219E-02,3.1853E+01,2.7135E+01,9.5265E-02,9.6607E-02,9.6413E-02,9.8016E-02,9.8723E-02,1.0002E-01,9.8976E-02,1.0006E-01,1.0066E-01,1.0868E-01,1.1021E-01,1.1274E-01,1.1332E-01,1.1309E-01,1.0838E-01,1.0629E-01,1.2152E-01,1.2918E-01,1.2601E-01,1.3037E-01,1.3616E-01,1.4402E-01,1.4273E-01,1.3154E-01,1.2624E-01,1.3275E-01,1.3510E-01,1.3630E-01,1.5642E-01,1.6123E-01,1.5132E-01,1.4579E-01,1.4550E-01,1.5433E-01,1.5599E-01,1.5609E-01,1.8905E-01,1.8182E-01,1.7434E-01,1.7997E-01,1.9065E-01,1.8281E-01,2.0351E-01,1.9823E-01,2.0723E-01,2.4347E-01,2.2820E-01,2.4335E-01,2.4576E-01,2.2775E-01,2.5546E-01,2.4024E-01,2.6100E-01,2.6051E-01,2.5163E-01,2.3564E-01,2.4772E-01,2.0259E-01,2.0653E-01,2.4673E-01,2.3912E-01,2.2279E-01,2.2706E-01,2.0380E-01,1.6692E-01,1.3328E-01,1.3634E-01,1.3775E-01,1.3465E-01,1.2092E-01,1.6100E-01,1.7474E-01,1.6496E-01,1.4518E-01,1.4197E-01,1.3683E-01,1.4099E-01,1.4220E-01,1.6210E-01,1.5804E-01,1.4046E-01,1.2299E-01,1.2152E-01,1.3087E-01,1.4270E-01,1.5492E-01,1.4952E-01,1.6268E-01,1.8764E-01,1.7384E-01,1.5935E-01,1.4486E-01,1.3663E-01,1.1406E-01,9.8963E-02,1.2151E-01,1.2110E-01,1.0587E-01,8.4236E-02,6.4868E-02,5.0997E-02,4.7872E-02,4.4064E-02,3.9464E-02,3.4374E-02,2.5247E-02,1.7968E-02,1.2238E-02,9.1441E-03,8.0763E-03,3.7513E-03,357.71,5,50
1544,0137,"Chi-Chi, Taiwan",1999,TCU119,1076,,7.62,20,33,55,3,23.8500,120.8200,8,,52.32,52.93,37.93,,60.53,37.93,-37.93,221.7,23.9242,120.3122,CHICHI\TCU119-E.AT2,CHICHI\TCU119-N.AT2,CHICHI\TCU119-V.AT2,90,0,0.050,0.038,0.050,6.1129E-02,2.0846E+01,1.9018E+01,6.1360E-02,6.3317E-02,6.4368E-02,6.5104E-02,6.6917E-02,6.7988E-02,6.5615E-02,6.3649E-02,6.4126E-02,6.5508E-02,6.3785E-02,6.3937E-02,6.3103E-02,6.3319E-02,6.5701E-02,6.8225E-02,7.5154E-02,7.6331E-02,7.4960E-02,7.6271E-02,7.4110E-02,8.3175E-02,9.5136E-02,9.3892E-02,9.2936E-02,9.6331E-02,9.8054E-02,9.4048E-02,1.2116E-01,1.1349E-01,1.1933E-01,1.2053E-01,1.1807E-01,1.2649E-01,1.5208E-01,1.5001E-01,1.4295E-01,1.3966E-01,1.3144E-01,1.4618E-01,1.7125E-01,1.8952E-01,1.7339E-01,1.7293E-01,1.6531E-01,1.6944E-01,1.5496E-01,1.4642E-01,1.3653E-01,1.3422E-01,1.4579E-01,1.4557E-01,1.2595E-01,1.2641E-01,1.3598E-01,1.3975E-01,1.4405E-01,1.3314E-01,1.1304E-01,1.3012E-01,1.2835E-01,1.2503E-01,1.3201E-01,1.3681E-01,1.1241E-01,1.1030E-01,1.0875E-01,1.0275E-01,9.1105E-02,7.7579E-02,8.8470E-02,8.5762E-02,9.2692E-02,8.9798E-02,8.7683E-02,1.0739E-01,1.1315E-01,1.1293E-01,9.2335E-02,9.2825E-02,8.3283E-02,8.0365E-02,7.6658E-02,8.1392E-02,8.2946E-02,9.0865E-02,8.9726E-02,8.8482E-02,9.2404E-02,9.6385E-02,9.9262E-02,8.6447E-02,7.8901E-02,7.7551E-02,8.4052E-02,7.5450E-02,6.5377E-02,6.8524E-02,6.4288E-02,4.9973E-02,4.1378E-02,3.4083E-02,2.6595E-02,2.4838E-02,2.3691E-02,2.0009E-02,1.3035E-02,1.0057E-02,8.4826E-03,7.4510E-03,3.4878E-03,355.98,5,50
1545,0137,"Chi-Chi, Taiwan",1999,TCU120,1077,,7.62,20,33,55,3,23.8500,120.8200,8,,25.57,26.79,7.4,,28.26,7.4,-7.4,459.34,23.9803,120.613,CHICHI\TCU120-E.AT2,CHICHI\TCU120-N.AT2,CHICHI\TCU120-V.AT2,90,0,0.025,0.038,0.038,2.3160E-01,4.2946E+01,4.8561E+01,2.3178E-01,2.3335E-01,2.3381E-01,2.3491E-01,2.3557E-01,2.3587E-01,2.3904E-01,2.4194E-01,2.4243E-01,2.4608E-01,2.5487E-01,2.6594E-01,2.6813E-01,2.6540E-01,2.6085E-01,2.5941E-01,2.7087E-01,2.7471E-01,2.7244E-01,2.6146E-01,2.6951E-01,3.1304E-01,3.2570E-01,3.6373E-01,4.0069E-01,3.4145E-01,3.2396E-01,3.8044E-01,4.2087E-01,4.3925E-01,4.3828E-01,4.4725E-01,4.6496E-01,4.6638E-01,4.2934E-01,4.5273E-01,5.0118E-01,4.8886E-01,5.3683E-01,5.3649E-01,4.9736E-01,5.1591E-01,5.1832E-01,4.8603E-01,4.5346E-01,4.6079E-01,4.4820E-01,4.2036E-01,4.0908E-01,4.4059E-01,4.7845E-01,4.2778E-01,4.3236E-01,4.4958E-01,4.4996E-01,4.2941E-01,3.9113E-01,3.2855E-01,3.7109E-01,4.2233E-01,3.7183E-01,3.3791E-01,4.1369E-01,3.9849E-01,3.3595E-01,3.8329E-01,4.1981E-01,3.6480E-01,3.7079E-01,2.9175E-01,2.3643E-01,2.3770E-01,2.5991E-01,2.8498E-01,2.8727E-01,2.9314E-01,3.1839E-01,3.1550E-01,2.4505E-01,2.1979E-01,2.1099E-01,2.1682E-01,1.6666E-01,1.4476E-01,1.6640E-01,1.5642E-01,1.4823E-01,1.4056E-01,1.4317E-01,1.2784E-01,1.1696E-01,1.1378E-01,1.0826E-01,1.0202E-01,9.5641E-02,8.1724E-02,8.9345E-02,9.2328E-02,8.3000E-02,6.8110E-02,5.4992E-02,4.5156E-02,3.8091E-02,3.5352E-02,3.2753E-02,2.6626E-02,2.1782E-02,1.8640E-02,1.5559E-02,1.2334E-02,6.3491E-03,357.66,5,50
1546,0137,"Chi-Chi, Taiwan",1999,TCU122,1078,,7.62,20,33,55,3,23.8500,120.8200,8,,21.80,23.22,9.34,,32.75,9.34,-9.34,475.46,23.8128,120.6097,CHICHI\TCU122-E.AT2,CHICHI\TCU122-N.AT2,CHICHI\TCU122-V.AT2,90,0,0.025,0.025,0.025,2.2786E-01,4.2605E+01,4.0225E+01,2.2805E-01,2.3027E-01,2.2864E-01,2.3344E-01,2.3168E-01,2.2941E-01,2.3588E-01,2.3618E-01,2.3241E-01,2.3880E-01,2.4136E-01,2.4105E-01,2.4250E-01,2.4364E-01,2.4531E-01,2.4965E-01,2.5953E-01,2.9839E-01,3.1938E-01,3.2872E-01,3.6962E-01,4.3080E-01,4.8964E-01,5.0263E-01,4.6723E-01,4.0720E-01,4.0218E-01,4.0827E-01,4.0159E-01,4.2509E-01,4.3911E-01,4.6321E-01,5.2588E-01,5.6435E-01,5.9845E-01,5.9724E-01,6.1842E-01,5.4782E-01,4.6838E-01,4.7651E-01,4.8346E-01,5.0561E-01,5.3605E-01,5.0893E-01,5.1542E-01,5.4732E-01,5.1167E-01,4.8922E-01,4.7625E-01,5.0740E-01,5.3894E-01,5.4791E-01,5.0499E-01,4.9143E-01,4.8295E-01,4.4588E-01,4.2457E-01,4.8242E-01,4.7994E-01,4.1781E-01,3.8633E-01,3.5282E-01,3.2467E-01,3.3149E-01,3.2942E-01,3.1342E-01,3.0590E-01,2.8796E-01,3.7729E-01,3.2194E-01,2.7151E-01,2.2232E-01,2.5833E-01,2.8435E-01,2.3215E-01,2.1388E-01,2.0124E-01,2.1029E-01,1.9697E-01,1.6106E-01,1.4054E-01,1.3465E-01,1.3488E-01,1.2561E-01,1.2106E-01,1.3058E-01,1.3721E-01,1.4525E-01,1.4328E-01,1.2958E-01,1.2240E-01,1.1610E-01,1.0755E-01,9.6738E-02,1.0013E-01,8.0979E-02,7.5426E-02,7.7155E-02,7.5399E-02,7.0994E-02,6.4088E-02,5.8918E-02,5.0801E-02,4.3781E-02,3.7219E-02,2.8307E-02,2.2295E-02,1.6729E-02,1.3270E-02,1.1203E-02,5.7992E-03,358.65,5,50
1547,0137,"Chi-Chi, Taiwan",1999,TCU123,1079,,7.62,20,33,55,3,23.8500,120.8200,8,,33.80,34.73,14.91,,36.72,14.91,-14.91,270.22,24.0187,120.5437,CHICHI\TCU123-E.AT2,CHICHI\TCU123-N.AT2,CHICHI\TCU123-V.AT2,90,0,0.050,0.038,0.050,1.4680E-01,3.7500E+01,3.0870E+01,1.4692E-01,1.4725E-01,1.4741E-01,1.4761E-01,1.4736E-01,1.4759E-01,1.4777E-01,1.4788E-01,1.4819E-01,1.4962E-01,1.4886E-01,1.4914E-01,1.4943E-01,1.4970E-01,1.5139E-01,1.5101E-01,1.5019E-01,1.4969E-01,1.4828E-01,1.4836E-01,1.5156E-01,1.5250E-01,1.5322E-01,1.5481E-01,1.5395E-01,1.4832E-01,1.5094E-01,1.5301E-01,1.5322E-01,1.6684E-01,1.6785E-01,1.8082E-01,1.7063E-01,1.8708E-01,1.9025E-01,2.1119E-01,2.2282E-01,2.3862E-01,2.3499E-01,2.7345E-01,2.7785E-01,2.7978E-01,2.8101E-01,2.7688E-01,2.6877E-01,2.6689E-01,2.7972E-01,2.9210E-01,2.9449E-01,3.2799E-01,3.2418E-01,3.2718E-01,3.3129E-01,3.4601E-01,3.5135E-01,3.5822E-01,3.3071E-01,3.4493E-01,3.5435E-01,3.2167E-01,3.4158E-01,3.3427E-01,3.4045E-01,3.3947E-01,3.3341E-01,3.1251E-01,3.4482E-01,3.9682E-01,4.2462E-01,4.1756E-01,4.0080E-01,4.1320E-01,4.3427E-01,4.2081E-01,3.7289E-01,3.2011E-01,2.7659E-01,2.6416E-01,2.4953E-01,2.7277E-01,2.4697E-01,2.2437E-01,2.1467E-01,2.3541E-01,1.8998E-01,2.0512E-01,2.1451E-01,2.2402E-01,2.0841E-01,1.5268E-01,1.2451E-01,1.0527E-01,9.5559E-02,8.5117E-02,7.3714E-02,7.9889E-02,7.8125E-02,8.1110E-02,7.2513E-02,5.2808E-02,4.7467E-02,4.8945E-02,4.4054E-02,3.9190E-02,3.7762E-02,2.8949E-02,1.8845E-02,1.3838E-02,1.1178E-02,8.8356E-03,4.5564E-03,358.72,5,50
1548,0137,"Chi-Chi, Taiwan",1999,TCU128,1080,,7.62,20,33,55,3,23.8500,120.8200,8,,63.29,63.80,13.13,,38,13.13,-10.61,599.64,24.4162,120.7607,CHICHI\TCU128-E.AT2,CHICHI\TCU128-N.AT2,CHICHI\TCU128-V.AT2,90,0,0.025,0.063,0.063,1.6034E-01,6.3283E+01,6.3457E+01,1.6037E-01,1.6054E-01,1.6058E-01,1.6067E-01,1.6082E-01,1.6086E-01,1.6098E-01,1.6125E-01,1.6139E-01,1.6172E-01,1.6178E-01,1.6170E-01,1.6159E-01,1.6169E-01,1.6207E-01,1.6206E-01,1.6282E-01,1.6373E-01,1.6907E-01,1.6776E-01,1.6751E-01,1.7077E-01,1.7245E-01,1.8022E-01,1.7835E-01,1.8066E-01,1.9668E-01,2.1812E-01,2.1488E-01,1.9318E-01,1.9258E-01,2.0217E-01,2.1572E-01,2.2928E-01,2.2492E-01,2.4397E-01,2.6018E-01,2.5149E-01,2.4786E-01,2.6402E-01,2.6835E-01,2.8952E-01,3.0238E-01,2.9008E-01,2.9559E-01,3.1924E-01,2.9769E-01,3.0564E-01,3.0060E-01,3.1147E-01,3.2680E-01,3.2799E-01,3.4502E-01,3.6764E-01,3.5569E-01,3.6825E-01,4.0778E-01,4.0906E-01,3.0113E-01,2.7583E-01,2.5406E-01,2.3351E-01,2.9396E-01,3.2895E-01,2.5945E-01,2.5205E-01,2.8300E-01,2.6039E-01,2.6847E-01,2.2053E-01,2.3005E-01,2.4717E-01,1.8838E-01,1.8292E-01,2.0446E-01,1.9715E-01,2.0125E-01,2.0285E-01,1.8992E-01,1.8654E-01,1.9216E-01,1.9188E-01,1.8536E-01,2.0325E-01,2.1514E-01,2.1687E-01,2.1650E-01,2.1394E-01,2.1404E-01,2.1550E-01,2.0767E-01,1.9820E-01,1.9592E-01,1.9061E-01,1.8493E-01,1.7114E-01,1.4617E-01,1.2654E-01,1.2353E-01,1.2295E-01,1.1616E-01,1.0355E-01,8.8737E-02,7.6672E-02,6.6939E-02,5.0077E-02,3.9143E-02,3.1104E-02,2.4513E-02,2.1192E-02,1.0998E-02,36.12,5,50
1549,0137,"Chi-Chi, Taiwan",1999,TCU129,1081,,7.62,20,33,55,3,23.8500,120.8200,8,,14.16,16.27,1.83,,21.43,1.83,-1.83,511.18,23.8783,120.6843,CHICHI\TCU129-E.AT2,CHICHI\TCU129-N.AT2,CHICHI\TCU129-V.AT2,90,0,0.038,0.038,0.038,7.5149E-01,6.0138E+01,4.9026E+01,7.5250E-01,7.7028E-01,7.8907E-01,8.0322E-01,8.4975E-01,8.6230E-01,8.7983E-01,8.8147E-01,8.7970E-01,9.0507E-01,9.2367E-01,9.5411E-01,9.6713E-01,9.7724E-01,9.9435E-01,1.0027E+00,1.0180E+00,1.0656E+00,1.2573E+00,1.1569E+00,1.0075E+00,1.1060E+00,1.2450E+00,1.2772E+00,1.1630E+00,1.2942E+00,1.3469E+00,1.2948E+00,1.2582E+00,1.2054E+00,1.2650E+00,1.4821E+00,1.6975E+00,1.7895E+00,1.5490E+00,1.5261E+00,1.6585E+00,1.6707E+00,1.5195E+00,1.8650E+00,1.8096E+00,1.5804E+00,1.5219E+00,1.5345E+00,1.5087E+00,1.4823E+00,1.2194E+00,1.2088E+00,1.1609E+00,1.1534E+00,1.1878E+00,1.1525E+00,1.0807E+00,1.0588E+00,1.0535E+00,1.0792E+00,1.0886E+00,9.5853E-01,8.8922E-01,8.1802E-01,7.9854E-01,7.8963E-01,7.9253E-01,7.5999E-01,7.2920E-01,6.7097E-01,6.5299E-01,5.6749E-01,4.4670E-01,4.0967E-01,3.9403E-01,3.6398E-01,3.2433E-01,2.8178E-01,2.4181E-01,2.0901E-01,1.9658E-01,2.0043E-01,1.6800E-01,1.5342E-01,1.4642E-01,1.3806E-01,1.2119E-01,1.0709E-01,9.5727E-02,8.8552E-02,8.6881E-02,8.8410E-02,9.5384E-02,9.4599E-02,9.2184E-02,9.3674E-02,9.2318E-02,9.5558E-02,9.0102E-02,8.1522E-02,8.1819E-02,6.7340E-02,5.9847E-02,5.3194E-02,4.9156E-02,4.4502E-02,4.0067E-02,3.6141E-02,3.2727E-02,2.8050E-02,2.5536E-02,2.0487E-02,1.6685E-02,1.5029E-02,8.7554E-03,0.73,5,50
1550,0137,"Chi-Chi, Taiwan",1999,TCU136,1082,,7.62,20,33,55,3,23.8500,120.8200,8,,48.75,49.40,8.27,,32.26,8.27,-8.27,462.1,24.2603,120.6518,CHICHI\TCU136-N.AT2,CHICHI\TCU136-W.AT2,CHICHI\TCU136-V.AT2,0,270,0.038,0.038,0.038,1.6921E-01,4.8291E+01,5.3370E+01,1.6930E-01,1.7025E-01,1.7044E-01,1.7057E-01,1.7057E-01,1.7083E-01,1.7081E-01,1.7114E-01,1.7116E-01,1.7078E-01,1.7042E-01,1.7091E-01,1.7134E-01,1.7161E-01,1.7189E-01,1.7201E-01,1.7187E-01,1.7125E-01,1.7484E-01,1.7560E-01,1.7656E-01,1.7800E-01,1.8227E-01,1.8523E-01,1.8898E-01,1.9372E-01,1.9736E-01,1.9480E-01,2.0934E-01,2.1686E-01,2.2009E-01,2.2238E-01,2.2871E-01,2.6986E-01,2.9772E-01,2.7854E-01,2.6587E-01,2.7500E-01,2.9699E-01,2.9710E-01,2.7613E-01,2.6267E-01,2.8276E-01,2.9804E-01,2.8566E-01,3.0692E-01,3.3504E-01,3.2176E-01,3.1041E-01,2.9063E-01,3.1267E-01,3.1618E-01,3.2885E-01,3.2358E-01,3.5203E-01,3.8454E-01,3.6561E-01,3.1941E-01,3.4685E-01,4.2326E-01,4.1109E-01,3.8154E-01,3.7832E-01,3.9619E-01,4.9092E-01,5.9946E-01,6.0164E-01,5.3017E-01,4.0678E-01,3.1516E-01,2.6552E-01,2.1020E-01,1.7907E-01,1.7351E-01,1.5263E-01,1.5070E-01,1.5517E-01,1.5104E-01,1.1523E-01,1.4052E-01,1.5103E-01,1.5336E-01,1.5327E-01,1.4345E-01,1.2238E-01,1.2117E-01,1.1876E-01,1.1352E-01,1.0015E-01,9.0615E-02,8.8283E-02,9.0823E-02,9.5696E-02,1.0031E-01,1.0402E-01,1.0836E-01,1.0725E-01,1.0300E-01,9.6242E-02,8.9726E-02,8.4858E-02,8.3369E-02,7.6779E-02,6.6114E-02,5.5378E-02,4.1996E-02,3.4562E-02,2.8710E-02,2.3875E-02,1.9579E-02,9.5484E-03,7.78,5,50
1551,0137,"Chi-Chi, Taiwan",1999,TCU138,1083,,7.62,20,33,55,3,23.8500,120.8200,8,,24.22,25.50,9.78,,30.97,9.78,-9.78,652.85,23.9223,120.5955,CHICHI\TCU138-N.AT2,CHICHI\TCU138-W.AT2,CHICHI\TCU138-V.AT2,0,270,0.038,0.038,0.038,2.0880E-01,3.8770E+01,3.1181E+01,2.0914E-01,2.1093E-01,2.1022E-01,2.1141E-01,2.1499E-01,2.1617E-01,2.1480E-01,2.1597E-01,2.1853E-01,2.1887E-01,2.2236E-01,2.2345E-01,2.1966E-01,2.1970E-01,2.2240E-01,2.2220E-01,2.3360E-01,2.3679E-01,2.3470E-01,2.3748E-01,2.5288E-01,2.6334E-01,2.9168E-01,2.9134E-01,3.2054E-01,3.3010E-01,3.1460E-01,3.3117E-01,3.3579E-01,3.4353E-01,3.3126E-01,3.2762E-01,3.4076E-01,3.3877E-01,3.4919E-01,3.7688E-01,3.8439E-01,4.1540E-01,4.0112E-01,4.3696E-01,4.5411E-01,4.8208E-01,4.9963E-01,5.0666E-01,5.0789E-01,5.4267E-01,5.7130E-01,5.5027E-01,5.3040E-01,5.0615E-01,5.6207E-01,6.0678E-01,4.7170E-01,4.2990E-01,4.1583E-01,4.0426E-01,4.6156E-01,4.7141E-01,4.1586E-01,4.2900E-01,4.5330E-01,5.4583E-01,4.9935E-01,5.0316E-01,5.0453E-01,4.7811E-01,4.6509E-01,4.3146E-01,3.4591E-01,3.4622E-01,4.2191E-01,4.0233E-01,2.9573E-01,2.8397E-01,3.1979E-01,2.7932E-01,2.4555E-01,2.0627E-01,1.5249E-01,1.2909E-01,1.2769E-01,1.3674E-01,1.5539E-01,1.6771E-01,1.7678E-01,1.6013E-01,1.7382E-01,1.7081E-01,1.5447E-01,1.5099E-01,1.3602E-01,1.1818E-01,9.4133E-02,8.2680E-02,7.1481E-02,7.7578E-02,6.8630E-02,4.9643E-02,4.5431E-02,4.3729E-02,4.2958E-02,3.6498E-02,3.1305E-02,2.8250E-02,2.4619E-02,1.9743E-02,1.6395E-02,1.4843E-02,1.2414E-02,1.1046E-02,4.9454E-03,355.98,5,50
